"날짜","종가","시가","고가","저가","거래량","변동 %"
"1987- 06- 04","1,015.00","1,015.00","1,015.00","1,015.00","","-0.93%"
"1987- 06- 03","1,024.50","1,024.50","1,024.50","1,024.50","","-2.15%"
"1987- 06- 02","1,047.00","1,047.00","1,047.00","1,047.00","","-2.10%"
"1987- 06- 01","1,069.50","1,069.50","1,069.50","1,069.50","","-0.09%"
"1987- 05- 29","1,070.50","1,070.50","1,070.50","1,070.50","","-0.51%"
"1987- 05- 28","1,076.00","1,076.00","1,076.00","1,076.00","","0.09%"
"1987- 05- 27","1,075.00","1,075.00","1,075.00","1,075.00","","-0.37%"
"1987- 05- 26","1,079.00","1,079.00","1,079.00","1,079.00","","-0.42%"
"1987- 05- 22","1,083.50","1,083.50","1,083.50","1,083.50","","-0.09%"
"1987- 05- 21","1,084.50","1,084.50","1,084.50","1,084.50","","-0.28%"
"1987- 05- 20","1,087.50","1,087.50","1,087.50","1,087.50","","-0.59%"
"1987- 05- 19","1,094.00","1,094.00","1,094.00","1,094.00","","-0.55%"
"1987- 05- 18","1,100.00","1,100.00","1,100.00","1,100.00","","-0.09%"
"1987- 05- 15","1,101.00","1,101.00","1,101.00","1,101.00","","-0.09%"
"1987- 05- 14","1,102.00","1,102.00","1,102.00","1,102.00","","1.33%"
"1987- 05- 13","1,087.50","1,087.50","1,087.50","1,087.50","","0.37%"
"1987- 05- 12","1,083.50","1,083.50","1,083.50","1,083.50","","0.56%"
"1987- 05- 11","1,077.50","1,077.50","1,077.50","1,077.50","","1.13%"
"1987- 05- 08","1,065.50","1,065.50","1,065.50","1,065.50","","1.33%"
"1987- 05- 07","1,051.50","1,051.50","1,051.50","1,051.50","","1.69%"
"1987- 05- 06","1,034.00","1,034.00","1,034.00","1,034.00","","0.68%"
"1987- 05- 05","1,027.00","1,027.00","1,027.00","1,027.00","","0.20%"
"1987- 05- 01","1,025.00","1,025.00","1,025.00","1,025.00","","0.54%"
"1987- 04- 30","1,019.50","1,019.50","1,019.50","1,019.50","","0.05%"
"1987- 04- 29","1,019.00","1,019.00","1,019.00","1,019.00","","0.30%"
"1987- 04- 28","1,016.00","1,016.00","1,016.00","1,016.00","","0.25%"
"1987- 04- 27","1,013.50","1,013.50","1,013.50","1,013.50","","0.70%"
"1987- 04- 24","1,006.50","1,006.50","1,006.50","1,006.50","","0.35%"
"1987- 04- 23","1,003.00","1,003.00","1,003.00","1,003.00","","0.05%"
"1987- 04- 22","1,002.50","1,002.50","1,002.50","1,002.50","","0.20%"
"1987- 04- 21","1,000.50","1,000.50","1,000.50","1,000.50","","0.10%"
"1987- 04- 16","999.50","999.50","999.50","999.50","","-0.15%"
"1987- 04- 15","1,001.00","1,001.00","1,001.00","1,001.00","","-0.65%"
"1987- 04- 14","1,007.50","1,007.50","1,007.50","1,007.50","","-0.30%"
"1987- 04- 13","1,010.50","1,010.50","1,010.50","1,010.50","","-0.74%"
"1987- 04- 10","1,018.00","1,018.00","1,018.00","1,018.00","","-0.49%"
"1987- 04- 09","1,023.00","1,023.00","1,023.00","1,023.00","","-0.05%"
"1987- 04- 08","1,023.50","1,023.50","1,023.50","1,023.50","","-0.68%"
"1987- 04- 07","1,030.50","1,030.50","1,030.50","1,030.50","","-0.24%"
"1987- 04- 06","1,033.00","1,033.00","1,033.00","1,033.00","","0.78%"
"1987- 04- 03","1,025.00","1,025.00","1,025.00","1,025.00","","1.08%"
"1987- 04- 02","1,014.00","1,014.00","1,014.00","1,014.00","","1.60%"
"1987- 04- 01","998.00","998.00","998.00","998.00","","0.66%"
"1987- 03- 31","991.50","991.50","991.50","991.50","","0.05%"
"1987- 03- 30","991.00","991.00","991.00","991.00","","-0.05%"
"1987- 03- 27","991.50","991.50","991.50","991.50","","0.35%"
"1987- 03- 26","988.00","988.00","988.00","988.00","","0.82%"
"1987- 03- 25","980.00","980.00","980.00","980.00","","2.19%"
"1987- 03- 24","959.00","959.00","959.00","959.00","","0.58%"
"1987- 03- 23","953.50","953.50","953.50","953.50","","0.74%"
"1987- 03- 20","946.50","946.50","946.50","946.50","","2.44%"
"1987- 03- 19","924.00","924.00","924.00","924.00","","1.65%"
"1987- 03- 18","909.00","909.00","909.00","909.00","","0.22%"
"1987- 03- 17","907.00","907.00","907.00","907.00","","0.39%"
"1987- 03- 16","903.50","903.50","903.50","903.50","","1.57%"
"1987- 03- 13","889.50","889.50","889.50","889.50","","0.68%"
"1987- 03- 12","883.50","883.50","883.50","883.50","","1.20%"
"1987- 03- 11","873.00","873.00","873.00","873.00","","0.17%"
"1987- 03- 10","871.50","871.50","871.50","871.50","","0.35%"
"1987- 03- 09","868.50","868.50","868.50","868.50","","0.35%"
"1987- 03- 06","865.50","865.50","865.50","865.50","","0.46%"
"1987- 03- 05","861.50","861.50","861.50","861.50","","0.23%"
"1987- 03- 04","859.50","859.50","859.50","859.50","","0.06%"
"1987- 03- 03","859.00","859.00","859.00","859.00","","0.29%"
"1987- 03- 02","856.50","856.50","856.50","856.50","","0.47%"
"1987- 02- 27","852.50","852.50","852.50","852.50","","0.18%"
"1987- 02- 26","851.00","851.00","851.00","851.00","","0.29%"
"1987- 02- 25","848.50","848.50","848.50","848.50","","0.06%"
"1987- 02- 24","848.00","848.00","848.00","848.00","","-0.41%"
"1987- 02- 23","851.50","851.50","851.50","851.50","","0.18%"
"1987- 02- 20","850.00","850.00","850.00","850.00","","-0.12%"
"1987- 02- 19","851.00","851.00","851.00","851.00","","-0.53%"
"1987- 02- 18","855.50","855.50","855.50","855.50","","0.23%"
"1987- 02- 17","853.50","853.50","853.50","853.50","","-0.18%"
"1987- 02- 16","855.00","855.00","855.00","855.00","","0.00%"
"1987- 02- 13","855.00","855.00","855.00","855.00","","-0.12%"
"1987- 02- 12","856.00","856.00","856.00","856.00","","0.29%"
"1987- 02- 11","853.50","853.50","853.50","853.50","","-0.18%"
"1987- 02- 10","855.00","855.00","855.00","855.00","","-0.06%"
"1987- 02- 09","855.50","855.50","855.50","855.50","","0.06%"
"1987- 02- 06","855.00","855.00","855.00","855.00","","-0.06%"
"1987- 02- 05","855.50","855.50","855.50","855.50","","-0.12%"
"1987- 02- 04","856.50","856.50","856.50","856.50","","-0.23%"
"1987- 02- 03","858.50","858.50","858.50","858.50","","-0.35%"
"1987- 02- 02","861.50","861.50","861.50","861.50","","-0.58%"
"1987- 01- 30","866.50","866.50","866.50","866.50","","0.00%"
"1987- 01- 29","866.50","866.50","866.50","866.50","","0.35%"
"1987- 01- 28","863.50","863.50","863.50","863.50","","0.06%"
"1987- 01- 27","863.00","863.00","863.00","863.00","","-0.06%"
"1987- 01- 26","863.50","863.50","863.50","863.50","","0.06%"
"1987- 01- 23","863.00","863.00","863.00","863.00","","1.17%"
"1987- 01- 22","853.00","853.00","853.00","853.00","","-0.06%"
"1987- 01- 21","853.50","853.50","853.50","853.50","","-0.47%"
"1987- 01- 20","857.50","857.50","857.50","857.50","","0.59%"
"1987- 01- 19","852.50","852.50","852.50","852.50","","3.08%"
"1987- 01- 16","827.00","827.00","827.00","827.00","","1.66%"
"1987- 01- 15","813.50","813.50","813.50","813.50","","1.31%"
"1987- 01- 14","803.00","803.00","803.00","803.00","","1.77%"
"1987- 01- 13","789.00","789.00","789.00","789.00","","0.06%"
"1987- 01- 12","788.50","788.50","788.50","788.50","","3.00%"
"1987- 01- 09","765.50","765.50","765.50","765.50","","3.52%"
"1987- 01- 08","739.50","739.50","739.50","739.50","","2.85%"
"1987- 01- 07","719.00","719.00","719.00","719.00","","1.20%"
"1987- 01- 06","710.50","710.50","710.50","710.50","","1.07%"
"1987- 01- 05","703.00","703.00","703.00","703.00","","0.57%"
"1986- 12- 31","699.00","699.00","699.00","699.00","","0.29%"
"1986- 12- 30","697.00","697.00","697.00","697.00","","0.14%"
"1986- 12- 29","696.00","696.00","696.00","696.00","","0.36%"
"1986- 12- 24","693.50","693.50","693.50","693.50","","-0.07%"
"1986- 12- 23","694.00","694.00","694.00","694.00","","-0.07%"
"1986- 12- 22","694.50","694.50","694.50","694.50","","-0.22%"
"1986- 12- 19","696.00","696.00","696.00","696.00","","-0.43%"
"1986- 12- 18","699.00","699.00","699.00","699.00","","-0.21%"
"1986- 12- 17","700.50","700.50","700.50","700.50","","-0.64%"
"1986- 12- 16","705.00","705.00","705.00","705.00","","-0.14%"
"1986- 12- 15","706.00","706.00","706.00","706.00","","0.14%"
"1986- 12- 12","705.00","705.00","705.00","705.00","","-0.21%"
"1986- 12- 11","706.50","706.50","706.50","706.50","","-0.21%"
"1986- 12- 10","708.00","708.00","708.00","708.00","","-0.14%"
"1986- 12- 09","709.00","709.00","709.00","709.00","","-0.14%"
"1986- 12- 08","710.00","710.00","710.00","710.00","","-0.42%"
"1986- 12- 05","713.00","713.00","713.00","713.00","","-0.70%"
"1986- 12- 04","718.00","718.00","718.00","718.00","","-0.49%"
"1986- 12- 03","721.50","721.50","721.50","721.50","","-1.23%"
"1986- 12- 02","730.50","730.50","730.50","730.50","","-0.75%"
"1986- 12- 01","736.00","736.00","736.00","736.00","","-0.20%"
"1986- 11- 28","737.50","737.50","737.50","737.50","","-1.27%"
"1986- 11- 27","747.00","747.00","747.00","747.00","","-0.33%"
"1986- 11- 26","749.50","749.50","749.50","749.50","","-1.06%"
"1986- 11- 25","757.50","757.50","757.50","757.50","","-0.66%"
"1986- 11- 24","762.50","762.50","762.50","762.50","","-0.46%"
"1986- 11- 21","766.00","766.00","766.00","766.00","","-0.58%"
"1986- 11- 20","770.50","770.50","770.50","770.50","","-0.52%"
"1986- 11- 19","774.50","774.50","774.50","774.50","","-0.39%"
"1986- 11- 18","777.50","777.50","777.50","777.50","","-0.06%"
"1986- 11- 17","778.00","778.00","778.00","778.00","","-0.13%"
"1986- 11- 14","779.00","779.00","779.00","779.00","","-0.06%"
"1986- 11- 13","779.50","779.50","779.50","779.50","","-0.19%"
"1986- 11- 12","781.00","781.00","781.00","781.00","","-0.57%"
"1986- 11- 11","785.50","785.50","785.50","785.50","","-0.19%"
"1986- 11- 10","787.00","787.00","787.00","787.00","","0.90%"
"1986- 11- 07","780.00","780.00","780.00","780.00","","0.39%"
"1986- 11- 06","777.00","777.00","777.00","777.00","","-0.26%"
"1986- 11- 05","779.00","779.00","779.00","779.00","","-0.32%"
"1986- 11- 04","781.50","781.50","781.50","781.50","","-0.32%"
"1986- 11- 03","784.00","784.00","784.00","784.00","","-0.32%"
"1986- 10- 31","786.50","786.50","786.50","786.50","","0.06%"
"1986- 10- 30","786.00","786.00","786.00","786.00","","-0.06%"
"1986- 10- 29","786.50","786.50","786.50","786.50","","0.13%"
"1986- 10- 28","785.50","785.50","785.50","785.50","","-0.06%"
"1986- 10- 27","786.00","786.00","786.00","786.00","","0.19%"
"1986- 10- 24","784.50","784.50","784.50","784.50","","-0.19%"
"1986- 10- 23","786.00","786.00","786.00","786.00","","0.00%"
"1986- 10- 22","786.00","786.00","786.00","786.00","","0.26%"
"1986- 10- 21","784.00","784.00","784.00","784.00","","-0.63%"
"1986- 10- 20","789.00","789.00","789.00","789.00","","-0.63%"
"1986- 10- 17","794.00","794.00","794.00","794.00","","0.06%"
"1986- 10- 16","793.50","793.50","793.50","793.50","","0.89%"
"1986- 10- 15","786.50","786.50","786.50","786.50","","-0.25%"
"1986- 10- 14","788.50","788.50","788.50","788.50","","0.06%"
"1986- 10- 13","788.00","788.00","788.00","788.00","","-0.44%"
"1986- 10- 10","791.50","791.50","791.50","791.50","","-0.13%"
"1986- 10- 09","792.50","792.50","792.50","792.50","","-0.31%"
"1986- 10- 08","795.00","795.00","795.00","795.00","","0.13%"
"1986- 10- 07","794.00","794.00","794.00","794.00","","0.00%"
"1986- 10- 06","794.00","794.00","794.00","794.00","","-0.13%"
"1986- 10- 03","795.00","795.00","795.00","795.00","","-0.06%"
"1986- 10- 02","795.50","795.50","795.50","795.50","","0.13%"
"1986- 10- 01","794.50","794.50","794.50","794.50","","-0.63%"
"1986- 09- 30","799.50","799.50","799.50","799.50","","-0.06%"
"1986- 09- 29","800.00","800.00","800.00","800.00","","0.95%"
"1986- 09- 26","792.50","792.50","792.50","792.50","","0.38%"
"1986- 09- 25","789.50","789.50","789.50","789.50","","2.40%"
"1986- 09- 24","771.00","771.00","771.00","771.00","","0.06%"
"1986- 09- 23","770.50","770.50","770.50","770.50","","-0.39%"
"1986- 09- 22","773.50","773.50","773.50","773.50","","0.39%"
"1986- 09- 19","770.50","770.50","770.50","770.50","","0.92%"
"1986- 09- 18","763.50","763.50","763.50","763.50","","0.99%"
"1986- 09- 17","756.00","756.00","756.00","756.00","","0.40%"
"1986- 09- 16","753.00","753.00","753.00","753.00","","0.20%"
"1986- 09- 15","751.50","751.50","751.50","751.50","","0.13%"
"1986- 09- 12","750.50","750.50","750.50","750.50","","1.01%"
"1986- 09- 11","743.00","743.00","743.00","743.00","","1.02%"
"1986- 09- 10","735.50","735.50","735.50","735.50","","0.27%"
"1986- 09- 09","733.50","733.50","733.50","733.50","","2.09%"
"1986- 09- 08","718.50","718.50","718.50","718.50","","0.00%"
"1986- 09- 05","718.50","718.50","718.50","718.50","","0.56%"
"1986- 09- 04","714.50","714.50","714.50","714.50","","2.07%"
"1986- 09- 03","700.00","700.00","700.00","700.00","","3.17%"
"1986- 09- 02","678.50","678.50","678.50","678.50","","0.97%"
"1986- 09- 01","672.00","672.00","672.00","672.00","","1.20%"
"1986- 08- 29","664.00","664.00","664.00","664.00","","0.84%"
"1986- 08- 28","658.50","658.50","658.50","658.50","","2.17%"
"1986- 08- 27","644.50","644.50","644.50","644.50","","1.34%"
"1986- 08- 26","636.00","636.00","636.00","636.00","","1.27%"
"1986- 08- 22","628.00","628.00","628.00","628.00","","3.37%"
"1986- 08- 21","607.50","607.50","607.50","607.50","","3.14%"
"1986- 08- 20","589.00","589.00","589.00","589.00","","2.17%"
"1986- 08- 19","576.50","576.50","576.50","576.50","","0.44%"
"1986- 08- 18","574.00","574.00","574.00","574.00","","0.26%"
"1986- 08- 15","572.50","572.50","572.50","572.50","","0.35%"
"1986- 08- 14","570.50","570.50","570.50","570.50","","0.44%"
"1986- 08- 13","568.00","568.00","568.00","568.00","","1.07%"
"1986- 08- 12","562.00","562.00","562.00","562.00","","0.63%"
"1986- 08- 11","558.50","558.50","558.50","558.50","","0.36%"
"1986- 08- 08","556.50","556.50","556.50","556.50","","0.27%"
"1986- 08- 07","555.00","555.00","555.00","555.00","","0.09%"
"1986- 08- 06","554.50","554.50","554.50","554.50","","0.09%"
"1986- 08- 05","554.00","554.00","554.00","554.00","","0.00%"
"1986- 08- 04","554.00","554.00","554.00","554.00","","-0.36%"
"1986- 08- 01","556.00","556.00","556.00","556.00","","0.45%"
"1986- 07- 31","553.50","553.50","553.50","553.50","","-0.54%"
"1986- 07- 30","556.50","556.50","556.50","556.50","","-0.45%"
"1986- 07- 29","559.00","559.00","559.00","559.00","","-1.41%"
"1986- 07- 28","567.00","567.00","567.00","567.00","","0.09%"
"1986- 07- 25","566.50","566.50","566.50","566.50","","-0.18%"
"1986- 07- 24","567.50","567.50","567.50","567.50","","-0.26%"
"1986- 07- 23","569.00","569.00","569.00","569.00","","-0.26%"
"1986- 07- 22","570.50","570.50","570.50","570.50","","-0.26%"
"1986- 07- 21","572.00","572.00","572.00","572.00","","-0.35%"
"1986- 07- 18","574.00","574.00","574.00","574.00","","-0.09%"
"1986- 07- 17","574.50","574.50","574.50","574.50","","0.35%"
"1986- 07- 16","572.50","572.50","572.50","572.50","","0.35%"
"1986- 07- 15","570.50","570.50","570.50","570.50","","-0.17%"
"1986- 07- 14","571.50","571.50","571.50","571.50","","-0.17%"
"1986- 07- 11","572.50","572.50","572.50","572.50","","-0.69%"
"1986- 07- 10","576.50","576.50","576.50","576.50","","-0.43%"
"1986- 07- 09","579.00","579.00","579.00","579.00","","-0.34%"
"1986- 07- 08","581.00","581.00","581.00","581.00","","0.00%"
"1986- 07- 07","581.00","581.00","581.00","581.00","","-0.17%"
"1986- 07- 04","582.00","582.00","582.00","582.00","","-0.09%"
"1986- 07- 03","582.50","582.50","582.50","582.50","","-0.43%"
"1986- 07- 02","585.00","585.00","585.00","585.00","","-0.09%"
"1986- 07- 01","585.50","585.50","585.50","585.50","","0.00%"
"1986- 06- 30","585.50","585.50","585.50","585.50","","-0.17%"
"1986- 06- 27","586.50","586.50","586.50","586.50","","-1.01%"
"1986- 06- 26","592.50","592.50","592.50","592.50","","-4.51%"
"1986- 06- 25","620.50","620.50","620.50","620.50","","-2.51%"
"1986- 06- 24","636.50","636.50","636.50","636.50","","-0.08%"
"1986- 06- 23","637.00","637.00","637.00","637.00","","-0.31%"
"1986- 06- 20","639.00","639.00","639.00","639.00","","-1.16%"
"1986- 06- 19","646.50","646.50","646.50","646.50","","-0.31%"
"1986- 06- 18","648.50","648.50","648.50","648.50","","-0.23%"
"1986- 06- 17","650.00","650.00","650.00","650.00","","-0.08%"
"1986- 06- 16","650.50","650.50","650.50","650.50","","-0.54%"
"1986- 06- 13","654.00","654.00","654.00","654.00","","-0.61%"
"1986- 06- 12","658.00","658.00","658.00","658.00","","-0.23%"
"1986- 06- 11","659.50","659.50","659.50","659.50","","-0.68%"
"1986- 06- 10","664.00","664.00","664.00","664.00","","-0.15%"
"1986- 06- 09","665.00","665.00","665.00","665.00","","0.15%"
"1986- 06- 06","664.00","664.00","664.00","664.00","","0.45%"
"1986- 06- 05","661.00","661.00","661.00","661.00","","-0.08%"
"1986- 06- 04","661.50","661.50","661.50","661.50","","-0.15%"
"1986- 06- 03","662.50","662.50","662.50","662.50","","-0.38%"
"1986- 06- 02","665.00","665.00","665.00","665.00","","0.00%"
"1986- 05- 30","665.00","665.00","665.00","665.00","","0.00%"
"1986- 05- 29","665.00","665.00","665.00","665.00","","0.15%"
"1986- 05- 28","664.00","664.00","664.00","664.00","","0.23%"
"1986- 05- 27","662.50","662.50","662.50","662.50","","-0.23%"
"1986- 05- 23","664.00","664.00","664.00","664.00","","-0.08%"
"1986- 05- 22","664.50","664.50","664.50","664.50","","-0.08%"
"1986- 05- 21","665.00","665.00","665.00","665.00","","3.18%"
"1986- 05- 20","644.50","644.50","644.50","644.50","","-2.94%"
"1986- 05- 19","664.00","664.00","664.00","664.00","","-0.60%"
"1986- 05- 16","668.00","668.00","668.00","668.00","","-0.15%"
"1986- 05- 15","669.00","669.00","669.00","669.00","","1.59%"
"1986- 05- 14","658.50","658.50","658.50","658.50","","0.00%"
"1986- 05- 13","658.50","658.50","658.50","658.50","","-0.08%"
"1986- 05- 12","659.00","659.00","659.00","659.00","","0.38%"
"1986- 05- 09","656.50","656.50","656.50","656.50","","0.31%"
"1986- 05- 08","654.50","654.50","654.50","654.50","","0.15%"
"1986- 05- 07","653.50","653.50","653.50","653.50","","-0.15%"
"1986- 05- 06","654.50","654.50","654.50","654.50","","0.00%"
"1986- 05- 02","654.50","654.50","654.50","654.50","","-0.53%"
"1986- 05- 01","658.00","658.00","658.00","658.00","","-0.15%"
"1986- 04- 30","659.00","659.00","659.00","659.00","","0.00%"
"1986- 04- 29","659.00","659.00","659.00","659.00","","-0.75%"
"1986- 04- 28","664.00","664.00","664.00","664.00","","-0.45%"
"1986- 04- 25","667.00","667.00","667.00","667.00","","-1.33%"
"1986- 04- 24","676.00","676.00","676.00","676.00","","-0.66%"
"1986- 04- 23","680.50","680.50","680.50","680.50","","0.00%"
"1986- 04- 22","680.50","680.50","680.50","680.50","","-0.73%"
"1986- 04- 21","685.50","685.50","685.50","685.50","","0.07%"
"1986- 04- 18","685.00","685.00","685.00","685.00","","0.44%"
"1986- 04- 17","682.00","682.00","682.00","682.00","","0.15%"
"1986- 04- 16","681.00","681.00","681.00","681.00","","-0.37%"
"1986- 04- 15","683.50","683.50","683.50","683.50","","-0.80%"
"1986- 04- 14","689.00","689.00","689.00","689.00","","-1.78%"
"1986- 04- 11","701.50","701.50","701.50","701.50","","0.00%"
"1986- 04- 10","701.50","701.50","701.50","701.50","","-0.50%"
"1986- 04- 09","705.00","705.00","705.00","705.00","","-1.19%"
"1986- 04- 08","713.50","713.50","713.50","713.50","","-1.31%"
"1986- 04- 07","723.00","723.00","723.00","723.00","","-0.62%"
"1986- 04- 04","727.50","727.50","727.50","727.50","","-0.48%"
"1986- 04- 03","731.00","731.00","731.00","731.00","","-0.07%"
"1986- 04- 02","731.50","731.50","731.50","731.50","","-0.14%"
"1986- 04- 01","732.50","732.50","732.50","732.50","","-0.14%"
"1986- 03- 27","733.50","733.50","733.50","733.50","","-0.41%"
"1986- 03- 26","736.50","736.50","736.50","736.50","","-0.41%"
"1986- 03- 25","739.50","739.50","739.50","739.50","","-0.67%"
"1986- 03- 24","744.50","744.50","744.50","744.50","","0.00%"
"1986- 03- 21","744.50","744.50","744.50","744.50","","-0.27%"
"1986- 03- 20","746.50","746.50","746.50","746.50","","-0.20%"
"1986- 03- 19","748.00","748.00","748.00","748.00","","0.20%"
"1986- 03- 18","746.50","746.50","746.50","746.50","","0.34%"
"1986- 03- 17","744.00","744.00","744.00","744.00","","0.07%"
"1986- 03- 14","743.50","743.50","743.50","743.50","","-0.27%"
"1986- 03- 13","745.50","745.50","745.50","745.50","","0.40%"
"1986- 03- 12","742.50","742.50","742.50","742.50","","0.07%"
"1986- 03- 11","742.00","742.00","742.00","742.00","","0.13%"
"1986- 03- 10","741.00","741.00","741.00","741.00","","0.27%"
"1986- 03- 07","739.00","739.00","739.00","739.00","","0.00%"
"1986- 03- 06","739.00","739.00","739.00","739.00","","0.41%"
"1986- 03- 05","736.00","736.00","736.00","736.00","","0.41%"
"1986- 03- 04","733.00","733.00","733.00","733.00","","-0.14%"
"1986- 03- 03","734.00","734.00","734.00","734.00","","-0.41%"
"1986- 02- 28","737.00","737.00","737.00","737.00","","0.00%"
"1986- 02- 27","737.00","737.00","737.00","737.00","","-0.07%"
"1986- 02- 26","737.50","737.50","737.50","737.50","","-0.20%"
"1986- 02- 25","739.00","739.00","739.00","739.00","","-0.40%"
"1986- 02- 24","742.00","742.00","742.00","742.00","","-0.93%"
"1986- 02- 21","749.00","749.00","749.00","749.00","","-0.53%"
"1986- 02- 20","753.00","753.00","753.00","753.00","","-1.05%"
"1986- 02- 19","761.00","761.00","761.00","761.00","","-0.91%"
"1986- 02- 18","768.00","768.00","768.00","768.00","","-0.32%"
"1986- 02- 17","770.50","770.50","770.50","770.50","","-1.22%"
"1986- 02- 14","780.00","780.00","780.00","780.00","","-0.51%"
"1986- 02- 13","784.00","784.00","784.00","784.00","","-0.32%"
"1986- 02- 12","786.50","786.50","786.50","786.50","","-0.32%"
"1986- 02- 11","789.00","789.00","789.00","789.00","","-0.88%"
"1986- 02- 10","796.00","796.00","796.00","796.00","","0.00%"
"1986- 02- 07","796.00","796.00","796.00","796.00","","-0.38%"
